,satelite,pais,estado,municipio,bioma,diasemchuv,precipitac,riscofogo,latitude,longitude,frp,datahora_s,geometry,freq_estados,freq_municipio,freq_bio
138,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,14.0,0.0,0.9,4.24993,-60.90293,5.9,2020-01-12 16:48:00,POINT (-60.90293 4.24993),4378,650,11802
139,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,13.0,0.0,1.0,4.23099,-60.45068,3.4,2020-01-12 16:48:00,POINT (-60.45068 4.23099),4378,547,11802
140,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,13.0,0.0,1.0,4.22995,-60.44795,4.3,2020-01-12 16:48:00,POINT (-60.44795 4.22995),4378,547,11802
141,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,14.0,0.0,0.9,4.2278,-60.88248,11.8,2020-01-12 16:48:00,POINT (-60.88248 4.2278),4378,650,11802
142,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,15.0,0.0,0.6,4.28539,-61.09338,9.0,2020-01-12 16:48:00,POINT (-61.09338 4.28539),4378,650,11802
143,NPP-375D,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,1.0,2.0,0.4,-16.25215,-59.59449,0.2,2020-01-05 04:42:00,POINT (-59.59449 -16.25215),2983,432,11802
144,NPP-375D,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,1.0,2.1,0.3,-16.25135,-59.59875,1.3,2020-01-05 04:42:00,POINT (-59.59875 -16.25135),2983,432,11802
145,NPP-375D,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,0.0,2.2,0.3,-16.25054,-59.60303,1.3,2020-01-05 04:42:00,POINT (-59.60303 -16.25054),2983,432,11802
146,NPP-375D,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,1.0,2.0,0.4,-16.24782,-59.59361,0.2,2020-01-05 04:42:00,POINT (-59.59361 -16.24782),2983,432,11802
147,NPP-375D,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,0.0,2.4,0.3,-16.24107,-59.60555,0.9,2020-01-05 04:42:00,POINT (-59.60555 -16.24107),2983,432,11802
148,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,19.0,0.0,1.0,3.92919,-60.43697,10.5,2020-01-12 16:48:00,POINT (-60.43697 3.92919),4378,940,11802
149,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.89708,-60.09817,4.0,2020-01-12 16:48:00,POINT (-60.09817 3.89708),4378,940,11802
150,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.86394,-60.06037,5.9,2020-01-12 16:48:00,POINT (-60.06037 3.86394),4378,940,11802
151,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.82053,-59.88282,8.0,2020-01-12 16:48:00,POINT (-59.88282 3.82053),4378,940,11802
152,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.94082,-59.54747,4.0,2020-01-12 16:48:00,POINT (-59.54747 3.94082),4378,940,11802
153,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.93865,-59.87413,3.7,2020-01-12 16:48:00,POINT (-59.87413 3.93865),4378,940,11802
154,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,18.0,0.0,1.0,3.93402,-60.43774,6.5,2020-01-12 16:48:00,POINT (-60.43774 3.93402),4378,940,11802
155,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,19.0,0.0,1.0,3.93097,-60.43472,6.7,2020-01-12 16:48:00,POINT (-60.43472 3.93097),4378,940,11802
156,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,19.0,0.0,1.0,3.93013,-60.44002,6.7,2020-01-12 16:48:00,POINT (-60.44002 3.93013),4378,940,11802
157,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.94789,-59.589,4.2,2020-01-12 16:48:00,POINT (-59.589 3.94789),4378,940,11802
158,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.94709,-59.59382,5.3,2020-01-12 16:48:00,POINT (-59.59382 3.94709),4378,940,11802
159,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.94334,-59.5904,5.2,2020-01-12 16:48:00,POINT (-59.5904 3.94334),4378,940,11802
160,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.94242,-59.59374,4.0,2020-01-12 16:48:00,POINT (-59.59374 3.94242),4378,940,11802
161,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,15.0,0.0,1.0,3.94804,-59.59018,5.2,2020-01-12 16:48:00,POINT (-59.59018 3.94804),4378,940,11802
162,NPP-375,Brasil,AMAZONAS,AUTAZES,Amazonia,2.0,0.0,0.0,-3.83793,-59.1923,1.9,2020-01-06 17:00:00,POINT (-59.1923 -3.83793),1254,76,11802
163,NPP-375,Brasil,AMAZONAS,TEFE,Amazonia,6.0,0.0,0.1,-3.80188,-65.04327,5.5,2020-01-06 17:00:00,POINT (-65.04327 -3.80188),1254,23,11802
164,NPP-375,Brasil,AMAZONAS,TEFE,Amazonia,6.0,0.0,0.1,-3.79655,-65.04884,4.7,2020-01-06 17:00:00,POINT (-65.04884 -3.79655),1254,23,11802
165,NPP-375,Brasil,RORAIMA,AMAJARI,Amazonia,8.0,0.0,0.4,3.8456,-64.43166,3.7,2020-01-06 17:06:00,POINT (-64.43166 3.8456),4378,182,11802
166,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,13.0,0.0,0.8,3.84811,-60.46406,7.5,2020-01-06 17:06:00,POINT (-60.46406 3.84811),4378,940,11802
167,NPP-375,Brasil,AMAZONAS,ALVARAES,Amazonia,5.0,0.0,0.0,-3.41909,-64.91448,4.9,2020-01-06 17:00:00,POINT (-64.91448 -3.41909),1254,16,11802
168,NPP-375,Brasil,AMAZONAS,ALVARAES,Amazonia,5.0,0.0,0.0,-3.41711,-64.91553,5.6,2020-01-06 17:00:00,POINT (-64.91553 -3.41711),1254,16,11802
169,NPP-375,Brasil,AMAZONAS,AUTAZES,Amazonia,4.0,0.4,0.0,-3.41572,-59.13726,37.4,2020-01-06 17:00:00,POINT (-59.13726 -3.41572),1254,76,11802
170,NPP-375,Brasil,AMAZONAS,ITACOATIARA,Amazonia,3.0,0.3,0.0,-3.415,-58.59642,3.2,2020-01-06 17:00:00,POINT (-58.59642 -3.415),1254,58,11802
171,NPP-375,Brasil,AMAZONAS,ITACOATIARA,Amazonia,2.0,0.1,0.0,-3.41044,-58.35621,10.0,2020-01-06 17:00:00,POINT (-58.35621 -3.41044),1254,58,11802
172,NPP-375,Brasil,AMAZONAS,ITACOATIARA,Amazonia,4.0,0.0,0.0,-3.62286,-58.5997,2.8,2020-01-06 17:00:00,POINT (-58.5997 -3.62286),1254,58,11802
173,NPP-375,Brasil,AMAZONAS,AUTAZES,Amazonia,3.0,0.3,0.0,-3.62076,-59.40182,2.7,2020-01-06 17:00:00,POINT (-59.40182 -3.62076),1254,76,11802
174,NPP-375,Brasil,AMAZONAS,ITACOATIARA,Amazonia,3.0,0.0,0.0,-3.60204,-58.53881,52.8,2020-01-06 17:00:00,POINT (-58.53881 -3.60204),1254,58,11802
175,NPP-375,Brasil,AMAZONAS,MANAQUIRI,Amazonia,4.0,0.0,0.1,-3.59852,-60.44799,11.7,2020-01-06 17:00:00,POINT (-60.44799 -3.59852),1254,12,11802
176,NPP-375,Brasil,AMAZONAS,MANAQUIRI,Amazonia,4.0,0.0,0.1,-3.59789,-60.44376,13.9,2020-01-06 17:00:00,POINT (-60.44376 -3.59789),1254,12,11802
177,NPP-375,Brasil,AMAZONAS,AUTAZES,Amazonia,4.0,0.0,0.0,-3.55572,-59.57522,2.7,2020-01-06 17:00:00,POINT (-59.57522 -3.55572),1254,76,11802
178,NPP-375,Brasil,AMAZONAS,ITACOATIARA,Amazonia,4.0,0.0,0.0,-3.55177,-58.68694,7.1,2020-01-06 17:00:00,POINT (-58.68694 -3.55177),1254,58,11802
179,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazonia,4.0,0.0,0.0,-3.061,-61.283,66.8,2020-01-06 17:10:00,POINT (-61.283 -3.061),1254,50,11802
180,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,7.0,0.0,0.0,1.39934,-68.77801,25.8,2020-01-07 18:24:00,POINT (-68.77801 1.39934),1254,156,11802
181,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,8.0,0.0,0.0,1.63796,-69.03285,5.3,2020-01-07 18:24:00,POINT (-69.03285 1.63796),1254,156,11802
182,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,7.0,0.0,0.0,1.69261,-69.38315,18.7,2020-01-07 18:24:00,POINT (-69.38315 1.69261),1254,156,11802
183,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,7.0,0.0,0.0,1.69751,-69.41181,4.9,2020-01-07 18:24:00,POINT (-69.41181 1.69751),1254,156,11802
184,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,7.0,0.0,0.0,1.71598,-69.41874,6.7,2020-01-07 18:24:00,POINT (-69.41874 1.71598),1254,156,11802
185,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,16.0,0.0,1.0,4.76667,-60.48684,4.1,2020-01-12 16:54:00,POINT (-60.48684 4.76667),4378,547,11802
186,GOES-16,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,19.0,0.0,0.9,3.16,-61.12,,2020-01-12 18:35:50,POINT (-61.12 3.16),4378,120,11802
187,GOES-16,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,19.0,0.0,0.9,3.16,-61.14,,2020-01-12 18:35:50,POINT (-61.14 3.16),4378,120,11802
188,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,16.0,0.0,1.0,4.76657,-60.48938,3.9,2020-01-12 16:54:00,POINT (-60.48938 4.76657),4378,547,11802
189,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,2.0,0.0,0.0,-7.767,-61.173,8.8,2020-01-07 17:50:00,POINT (-61.173 -7.767),1254,9,11802
190,NPP-375,Brasil,AMAZONAS,NOVO AIRAO,Amazonia,3.0,3.0,0.0,-2.64786,-60.93139,4.8,2020-01-07 16:42:00,POINT (-60.93139 -2.64786),1254,14,11802
191,NPP-375,Brasil,AMAZONAS,MANAUS,Amazonia,6.0,2.7,0.0,-2.72093,-60.23318,7.9,2020-01-07 16:42:00,POINT (-60.23318 -2.72093),1254,39,11802
192,NPP-375,Brasil,AMAZONAS,SILVES,Amazonia,5.0,2.8,0.0,-2.93223,-58.37743,6.0,2020-01-07 16:42:00,POINT (-58.37743 -2.93223),1254,9,11802
193,NPP-375,Brasil,AMAZONAS,SILVES,Amazonia,4.0,1.3,0.0,-3.00701,-58.60049,3.4,2020-01-07 16:42:00,POINT (-58.60049 -3.00701),1254,9,11802
194,NPP-375,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,0.0,22.1,0.0,-3.03161,-51.73354,4.4,2020-01-07 16:42:00,POINT (-51.73354 -3.03161),2330,80,11802
195,NPP-375,Brasil,AMAZONAS,URUCURITUBA,Amazonia,1.0,3.5,-999.0,-3.08587,-58.11246,3.4,2020-01-07 16:42:00,POINT (-58.11246 -3.08587),1254,10,11802
196,NPP-375,Brasil,PARA,PARAGOMINAS,Amazonia,0.0,4.4,0.0,-3.255,-47.03389,4.9,2020-01-07 16:42:00,POINT (-47.03389 -3.255),2330,40,11802
197,TERRA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazonia,7.0,0.0,-999.0,-2.518,-66.09,6.6,2020-01-07 15:00:00,POINT (-66.09 -2.518),1254,6,11802
198,TERRA_M-T,Brasil,AMAZONAS,SANTO ANTONIO DO ICA,Amazonia,2.0,0.0,0.0,-3.042,-68.05,5.7,2020-01-07 15:00:00,POINT (-68.05 -3.042),1254,3,11802
199,TERRA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,1.0,2.9,0.0,-3.322,-59.808,39.7,2020-01-07 15:00:00,POINT (-59.808 -3.322),1254,33,11802
200,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,10.0,0.0,0.8,4.25227,-60.61237,4.4,2020-01-09 17:48:00,POINT (-60.61237 4.25227),4378,650,11802
201,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,10.0,0.0,0.9,4.26485,-60.43435,14.9,2020-01-09 17:48:00,POINT (-60.43435 4.26485),4378,547,11802
202,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,10.0,0.0,0.8,4.24915,-60.61936,3.0,2020-01-09 17:48:00,POINT (-60.61936 4.24915),4378,650,11802
203,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,10.0,0.0,0.8,4.25032,-60.6111,5.3,2020-01-09 17:48:00,POINT (-60.6111 4.25032),4378,650,11802
204,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,0.0,0.0,0.0,-1.60291,-56.04199,5.9,2020-01-09 17:48:00,POINT (-56.04199 -1.60291),2330,72,11802
205,NPP-375,Brasil,PARA,ORIXIMINA,Amazonia,0.0,0.0,0.0,-1.60352,-56.04574,5.9,2020-01-09 17:48:00,POINT (-56.04574 -1.60352),2330,72,11802
206,NPP-375,Brasil,PARA,PRAINHA,Amazonia,2.0,0.4,0.2,-1.18449,-53.67401,10.4,2020-01-10 17:24:00,POINT (-53.67401 -1.18449),2330,139,11802
207,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,13.0,0.0,1.0,3.9105,-59.66047,6.4,2020-01-10 17:30:00,POINT (-59.66047 3.9105),4378,940,11802
208,TERRA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,0.0,0.4,0.1,-12.375,-51.801,7.2,2020-01-12 13:40:00,POINT (-51.801 -12.375),2983,4,11802
209,NOAA-20,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,2.0,0.7,0.3,-16.18349,-59.68467,,2020-01-11 05:22:04,POINT (-59.68467 -16.18349),2983,432,11802
210,NOAA-20,Brasil,MATO GROSSO,TERRA NOVA DO NORTE,Amazonia,0.0,10.4,0.0,-10.55926,-54.93115,,2020-01-11 05:22:04,POINT (-54.93115 -10.55926),2983,21,11802
211,NOAA-20,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazonia,2.0,0.1,0.1,-9.95655,-58.02314,,2020-01-11 05:22:04,POINT (-58.02314 -9.95655),2983,9,11802
212,NOAA-20,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.2,0.1,-9.26175,-60.31485,,2020-01-11 05:22:04,POINT (-60.31485 -9.26175),2983,374,11802
213,NOAA-20,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.3,0.2,-9.23623,-60.32877,,2020-01-11 05:22:04,POINT (-60.32877 -9.23623),2983,374,11802
214,NOAA-20,Brasil,MATO GROSSO,NOVA LACERDA,Amazonia,2.0,6.8,0.0,-14.57713,-59.62213,,2020-01-11 05:22:04,POINT (-59.62213 -14.57713),2983,57,11802
215,METOP-B,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,1.4,0.0,-9.06649971008301,-61.4954986572266,,2020-01-11 02:24:14,POINT (-61.49549865722656 -9.066499710083008),2983,374,11802
216,GOES-16,Brasil,RORAIMA,BOA VISTA,Amazonia,19.0,0.0,1.0,3.43,-60.58,,2020-01-12 14:35:52,POINT (-60.58 3.43),4378,575,11802
217,NOAA-20,Brasil,PARA,PARAGOMINAS,Amazonia,0.0,23.1,0.0,-3.26308,-47.03429,,2020-01-12 15:50:09,POINT (-47.03429 -3.26308),2330,40,11802
218,NPP-375,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,4.0,0.7,0.0,-13.18615,-53.36601,7.1,2020-01-16 17:12:00,POINT (-53.36601 -13.18615),2983,86,11802
219,NPP-375,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,4.0,0.7,0.2,-13.24275,-53.35236,5.0,2020-01-16 17:12:00,POINT (-53.35236 -13.24275),2983,86,11802
220,GOES-16,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,1.0,0.8,0.1,-13.37,-57.2,,2020-01-17 19:04:01,POINT (-57.2 -13.37),2983,107,11802
221,TERRA_M-T,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,3.0,4.2,0.0,-16.214,-59.857,30.1,2020-01-18 14:45:00,POINT (-59.857 -16.214),2983,432,11802
222,TERRA_M-T,Brasil,MATO GROSSO,TAPURAH,Amazonia,2.0,0.0,0.1,-12.415,-56.415,44.2,2020-01-18 14:40:00,POINT (-56.415 -12.415),2983,13,11802
223,TERRA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,2.0,0.4,0.4,-12.714,-57.003,37.5,2020-01-18 14:40:00,POINT (-57.003 -12.714),2983,107,11802
224,TERRA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,2.0,0.7,0.1,-12.366,-57.267,29.0,2020-01-18 14:40:00,POINT (-57.267 -12.366),2983,107,11802
225,NPP-375D,Brasil,PARA,ITAITUBA,Amazonia,0.0,3.5,0.2,-6.22327,-55.65565,0.6,2020-01-18 05:36:00,POINT (-55.65565 -6.22327),2330,82,11802
226,NPP-375,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,2.0,0.1,0.0,-11.01087,-54.07606,7.2,2020-01-18 16:36:00,POINT (-54.07606 -11.01087),2983,120,11802
227,NPP-375,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,2.0,0.0,0.1,-11.67421,-54.18468,9.3,2020-01-18 16:36:00,POINT (-54.18468 -11.67421),2983,84,11802
228,NPP-375,Brasil,MATO GROSSO,CANARANA,Amazonia,1.0,0.1,0.0,-13.1811,-52.78954,13.9,2020-01-18 16:36:00,POINT (-52.78954 -13.1811),2983,85,11802
229,NPP-375,Brasil,MATO GROSSO,PARANATINGA,Amazonia,2.0,0.0,0.1,-13.26347,-54.18185,5.3,2020-01-18 16:36:00,POINT (-54.18185 -13.26347),2983,72,11802
230,GOES-16,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,2.0,0.0,0.4,-10.95,-54.65,,2020-01-18 20:04:17,POINT (-54.65 -10.95),2983,120,11802
231,GOES-16,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,2.0,0.0,0.0,-12.36,-54.46,,2020-01-18 20:04:08,POINT (-54.46 -12.36),2983,85,11802
232,NOAA-20,Brasil,RONDONIA,SAO MIGUEL DO GUAPORE,Amazonia,3.0,1.9,0.2,-11.95262,-62.76088,,2020-01-18 04:48:04,POINT (-62.76088 -11.95262),413,16,11802
233,GOES-16,Brasil,RORAIMA,IRACEMA,Amazonia,4.0,0.0,0.2,2.17,-61.09,,2020-01-20 20:55:43,POINT (-61.09 2.17),4378,104,11802
234,GOES-16,Brasil,PARA,BELTERRA,Amazonia,0.0,0.1,0.0,-3.43,-54.87,,2020-01-20 20:55:06,POINT (-54.87 -3.43),2330,49,11802
235,GOES-16,Brasil,PARA,ABEL FIGUEIREDO,Amazonia,0.0,2.4,0.0,-4.93,-48.25,,2020-01-20 20:54:56,POINT (-48.25 -4.93),2330,10,11802
236,TERRA_M-T,Brasil,MATO GROSSO,CANARANA,Amazonia,0.0,0.3,0.4,-12.803,-52.577,34.0,2020-01-20 14:30:00,POINT (-52.577 -12.803),2983,85,11802
237,TERRA_M-T,Brasil,RONDONIA,SAO MIGUEL DO GUAPORE,Amazonia,0.0,4.4,0.1,-11.971,-62.94,7.8,2020-01-20 14:30:00,POINT (-62.94 -11.971),413,16,11802
238,TERRA_M-T,Brasil,RONDONIA,ALTA FLORESTA D'OESTE,Amazonia,0.0,8.4,-999.0,-11.927,-61.989,3.7,2020-01-20 14:30:00,POINT (-61.989 -11.927),413,4,11802
239,TERRA_M-T,Brasil,MATO GROSSO,SANTO AFONSO,Amazonia,0.0,1.9,0.1,-14.357,-57.515,18.0,2020-01-20 14:30:00,POINT (-57.515 -14.357),2983,4,11802
240,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,5.0,0.0,1.0,3.74068,-60.24548,13.3,2020-01-21 17:24:00,POINT (-60.24548 3.74068),4378,940,11802
241,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,5.0,0.0,1.0,3.74679,-60.24993,16.7,2020-01-21 17:24:00,POINT (-60.24993 3.74679),4378,940,11802
242,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,5.0,0.0,1.0,3.78813,-59.97565,3.7,2020-01-21 17:24:00,POINT (-59.97565 3.78813),4378,940,11802
243,GOES-16,Brasil,MATO GROSSO,BRASNORTE,Amazonia,1.0,0.0,0.2,-12.03,-58.17,,2020-01-21 14:04:10,POINT (-58.17 -12.03),2983,122,11802
244,GOES-16,Brasil,MATO GROSSO,BRASNORTE,Amazonia,1.0,0.1,0.1,-12.03,-58.19,,2020-01-21 14:04:10,POINT (-58.19 -12.03),2983,122,11802
245,GOES-16,Brasil,RORAIMA,BONFIM,Amazonia,12.0,0.0,0.8,2.78,-60.25,,2020-01-28 19:45:47,POINT (-60.25 2.78),4378,373,11802
246,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.91949,-60.4838,,2020-01-28 17:32:58,POINT (-60.4838 3.91949),4378,940,11802
247,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.87994,-60.32788,,2020-01-28 17:32:58,POINT (-60.32788 3.87994),4378,940,11802
248,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,14.0,0.3,1.0,4.09406,-60.62886,,2020-01-28 17:32:58,POINT (-60.62886 4.09406),4378,650,11802
249,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,16.0,0.3,1.0,4.0813,-60.59426,,2020-01-28 17:32:58,POINT (-60.59426 4.0813),4378,650,11802
250,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,8.0,0.1,1.0,3.99547,-60.81539,,2020-01-28 17:32:58,POINT (-60.81539 3.99547),4378,650,11802
251,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.96768,-60.38123,,2020-01-28 17:32:58,POINT (-60.38123 3.96768),4378,940,11802
252,NPP-375D,Brasil,RORAIMA,BONFIM,Amazonia,2.0,0.0,1.0,3.42316,-59.87806,0.8,2020-01-28 05:48:00,POINT (-59.87806 3.42316),4378,373,11802
253,NPP-375D,Brasil,RORAIMA,NORMANDIA,Amazonia,27.0,0.0,1.0,4.1563,-60.35334,0.8,2020-01-28 05:48:00,POINT (-60.35334 4.1563),4378,940,11802
254,NPP-375D,Brasil,RORAIMA,NORMANDIA,Amazonia,26.0,0.0,1.0,4.16115,-60.35664,1.1,2020-01-28 05:48:00,POINT (-60.35664 4.16115),4378,940,11802
255,AQUA_M-T,Brasil,RORAIMA,IRACEMA,Amazonia,10.0,0.0,0.5,2.13,-61.855,24.7,2020-01-29 17:20:00,POINT (-61.855 2.13),4378,104,11802
256,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,11.0,0.0,0.5,2.284,-60.519,10.3,2020-01-29 17:20:00,POINT (-60.519 2.284),4378,68,11802
257,AQUA_M-T,Brasil,RORAIMA,CANTA,Amazonia,11.0,0.0,0.5,2.286,-60.506,11.1,2020-01-29 17:20:00,POINT (-60.506 2.286),4378,68,11802
258,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.9,2.775,-60.269,12.9,2020-01-29 17:20:00,POINT (-60.269 2.775),4378,373,11802
259,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.9,2.941,-60.439,18.1,2020-01-29 17:20:00,POINT (-60.439 2.941),4378,373,11802
260,AQUA_M-T,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.7,2.952,-60.44,20.4,2020-01-29 17:20:00,POINT (-60.44 2.952),4378,373,11802
261,AQUA_M-T,Brasil,RORAIMA,BOA VISTA,Amazonia,13.0,0.1,1.0,2.987,-60.561,108.5,2020-01-29 17:20:00,POINT (-60.561 2.987),4378,575,11802
262,NPP-375D,Brasil,MATO GROSSO,BARRA DO BUGRES,Amazonia,9.0,9.2,0.1,-15.12498,-57.64941,2.8,2020-01-30 05:18:00,POINT (-57.64941 -15.12498),2983,92,11802
263,NPP-375D,Brasil,MATO GROSSO,BARRA DO BUGRES,Amazonia,8.0,9.2,0.1,-15.12136,-57.64886,2.8,2020-01-30 05:18:00,POINT (-57.64886 -15.12136),2983,92,11802
264,NOAA-20,Brasil,RORAIMA,IRACEMA,Amazonia,5.0,0.0,0.3,2.02753,-61.41388,,2020-01-03 17:01:13,POINT (-61.41388 2.02753),4378,104,11802
265,NOAA-20,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,3.0,0.3,0.1,0.51277,-67.28775,,2020-01-03 17:01:13,POINT (-67.28775 0.51277),1254,156,11802
266,NOAA-20,Brasil,RORAIMA,CARACARAI,Amazonia,5.0,0.0,0.3,2.02369,-61.41333,,2020-01-03 17:01:13,POINT (-61.41333 2.02369),4378,143,11802
267,NPP-375,Brasil,AMAZONAS,TEFE,Amazonia,4.0,0.1,0.1,-3.51787,-64.60158,5.8,2020-01-05 17:18:00,POINT (-64.60158 -3.51787),1254,23,11802
268,NPP-375,Brasil,AMAZONAS,AUTAZES,Amazonia,4.0,0.0,0.0,-3.51111,-59.20207,30.9,2020-01-05 17:18:00,POINT (-59.20207 -3.51111),1254,76,11802
269,NPP-375,Brasil,PARA,OBIDOS,Amazonia,2.0,0.4,0.0,-1.44475,-55.61386,37.0,2020-01-05 17:18:00,POINT (-55.61386 -1.44475),2330,98,11802
270,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.0,0.2,0.93139,-59.47813,200.8,2020-01-05 17:24:00,POINT (-59.47813 0.93139),4378,387,11802
271,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.0,0.8,0.93262,-59.49249,12.0,2020-01-05 17:24:00,POINT (-59.49249 0.93262),4378,387,11802
272,NPP-375,Brasil,RORAIMA,CAROEBE,Amazonia,7.0,0.0,0.5,0.93314,-59.48903,20.6,2020-01-05 17:24:00,POINT (-59.48903 0.93314),4378,387,11802
273,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,4.0,0.0,0.1,0.3853,-69.84499,17.2,2020-01-05 17:24:00,POINT (-69.84499 0.3853),1254,156,11802
274,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,4.0,0.0,0.1,0.38868,-69.84466,16.7,2020-01-05 17:24:00,POINT (-69.84466 0.38868),1254,156,11802
275,NPP-375,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,4.0,0.0,0.1,0.55755,-69.61959,2.9,2020-01-05 17:24:00,POINT (-69.61959 0.55755),1254,156,11802
276,NPP-375,Brasil,MATO GROSSO,PARANATINGA,Amazonia,2.0,0.1,0.7,-12.98011,-54.14231,10.9,2020-01-19 16:12:00,POINT (-54.14231 -12.98011),2983,72,11802
